"","X","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"405",14212,189682312,"vcfetk19",1945202,"7ed73d841213e3d3df25",12161,"Workflow 1.1",6.5,"2019-11-05 23:14:28 UTC",NA,NA,"{""source"":""api"",""session"":""7ef51201da1942dbfac963990e95f54050e8fb070bc46555259585cb3709f6b4"",""viewport"":{""width"":1368,""height"":758},""started_at"":""2019-11-05T23:13:55.059Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2019-11-05T23:14:28.365Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":835,""clientHeight"":626,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":835,""clientHeight"":626,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":835,""clientHeight"":626,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-05T18:19:06.346Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""SOMETHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821805"":{""retired"":null,"""":""2553"",""Num"":""2553"",""Image1"":""14_17_WF_000718.JPG"",""Image2"":""14_17_WF_000719.JPG"",""Image3"":""14_17_WF_000720.JPG""}}",37821805
"406",24207,190651231,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-11 19:41:31 UTC",NA,NA,"{""source"":""api"",""session"":""04d472152f45b12aeb250e54c1bc98a42274cd8c4102402665fee70612cfd0eb"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-11T19:41:09.366Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-11T19:41:30.597Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-11T18:59:18.936Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37160402"":{""retired"":{""id"":51241384,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:25:35.079Z"",""updated_at"":""2019-12-01T22:47:19.976Z"",""retired_at"":""2019-12-01T22:47:19.945Z"",""subject_id"":37160402,""retirement_reason"":""classification_count""},""Num"":""5020"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""10_25_SH_000714.JPG"",""Image2"":""10_25_SH_000715.JPG"",""Image3"":""10_25_SH_000716.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""10"",""#SDCardNum"":""25"",""!ForestType"":""Deciduous"",""#ForestName"":""SH""}}",37160402
"407",28753,191133942,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-14 21:20:47 UTC",NA,NA,"{""source"":""api"",""session"":""694fe15554c4b3ea84fac1d29de832f4e90b6718aab35f7c68b86ea0aedc98a7"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-14T21:19:47.258Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T21:20:45.834Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T21:12:42.553Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37818695"":{""retired"":null,"""":""83"",""Num"":""83"",""Image1"":""18_18_DEG_000043.JPG"",""Image2"":""18_18_DEG_000044.JPG"",""Image3"":""18_18_DEG_000045.JPG""}}",37818695
"408",8171,189013892,"AliceSudds",1943752,"6977782ede797cb8beb4",12161,"Workflow 1.1",6.5,"2019-11-01 02:52:53 UTC",NA,NA,"{""source"":""api"",""session"":""bc5d088b7659f348aabe99734b2e77f3ab02fb5e34cfafd92bcb7ec0d070c429"",""viewport"":{""width"":375,""height"":628},""started_at"":""2019-11-01T02:52:36.671Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2019-11-01T02:52:53.327Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":226,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":302,""clientHeight"":226,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":302,""clientHeight"":226,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-01T02:50:37.446Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159526"":{""retired"":null,""Num"":""2853"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_008012.JPG"",""Image2"":""06_09_DON_008013.JPG"",""Image3"":""06_09_DON_008014.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159526
"409",35563,193204496,"Weigartz",1927542,"0e75219cc74c0518cc3c",12161,"Workflow 1.1",6.5,"2019-12-01 23:22:23 UTC",NA,NA,"{""source"":""api"",""session"":""a69445a6fe78d3f55b82c8711654c70a4b897f39e051ac4c6bcdce9219d261a8"",""viewport"":{""width"":1920,""height"":969},""started_at"":""2019-12-01T23:22:11.571Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-12-01T23:22:23.570Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1341,""clientHeight"":745,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":1341,""clientHeight"":745,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-12-01T23:20:59.882Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37162518"":{""retired"":{""id"":51240705,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:12:48.360Z"",""updated_at"":""2019-12-01T23:22:23.794Z"",""retired_at"":""2019-12-01T23:22:23.778Z"",""subject_id"":37162518,""retirement_reason"":""classification_count""},""Num"":""4546"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""30_22_BC_0313.JPG"",""Image2"":""30_22_BC_0314.JPG"",""Image3"":""NA"",""CamModel"":""Browning"",""#CamNumber"":""30"",""#SDCardNum"":""22"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37162518
"410",27118,190893111,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-13 04:53:12 UTC",NA,NA,"{""source"":""api"",""session"":""76a0f3e5ac9acc5b55de0fbae99900b000c93de21075981e92d8e4dffce330be"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-13T04:53:02.507Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-13T04:53:11.612Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-13T04:51:50.838Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159678"":{""retired"":{""id"":51240244,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:03:37.528Z"",""updated_at"":""2019-11-25T16:57:43.655Z"",""retired_at"":""2019-11-25T16:57:43.638Z"",""subject_id"":37159678,""retirement_reason"":""classification_count""},""Num"":""3016"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_008480.JPG"",""Image2"":""06_09_DON_008481.JPG"",""Image3"":""06_09_DON_008482.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159678
"411",20251,190384115,"SkyFuller",1946896,"68bec4a6a48056f43a45",12161,"Workflow 1.1",6.5,"2019-11-10 01:17:20 UTC",NA,NA,"{""source"":""api"",""session"":""f794b3f880faec9157c23fa348f8ed9256d7eac261160d130defb06fd9727123"",""viewport"":{""width"":1920,""height"":937},""started_at"":""2019-11-10T01:16:22.091Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-10T01:17:16.430Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1124,""clientHeight"":843,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1124,""clientHeight"":843,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1124,""clientHeight"":843,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-10T01:14:15.951Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821253"":{""retired"":{""id"":52407345,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T14:02:52.274Z"",""updated_at"":""2019-11-10T01:17:20.820Z"",""retired_at"":""2019-11-10T01:17:20.760Z"",""subject_id"":37821253,""retirement_reason"":""classification_count""},"""":""2121"",""Num"":""2121"",""Image1"":""14_17_WF_000406.JPG"",""Image2"":""14_17_WF_000407.JPG"",""Image3"":""14_17_WF_000408.JPG""}}",37821253
"412",32084,191979895,"Weigartz",1927542,"d29968826296197fa3ca",12161,"Workflow 1.1",6.5,"2019-11-21 04:00:53 UTC",NA,NA,"{""source"":""api"",""session"":""995e28da58064e3238d87aa865583c088f93c582f29391ad49886a6d9ada71c4"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-21T04:00:47.203Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-21T04:00:53.204Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-21T03:59:04.726Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37157205"":{""retired"":null,""Num"":""636"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_001342.JPG"",""Image2"":""06_09_DON_001343.JPG"",""Image3"":""06_09_DON_001344.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37157205
"413",42998,201724049,"lasandefur",1941321,"5920aeb0d842d86c902a",12161,"Workflow 1.1",6.5,"2020-01-28 22:45:36 UTC",NA,NA,"{""source"":""api"",""session"":""1ee460c42501ac3b4fb16a5424fd90e820408e6ec74c7ad9fba9c318735505bc"",""viewport"":{""width"":581,""height"":662},""started_at"":""2020-01-28T22:45:34.566Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2020-01-28T22:45:39.139Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":515,""clientHeight"":286,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":515,""clientHeight"":286,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":515,""clientHeight"":286,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-28T22:45:02.590Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37822536"":{""retired"":{""id"":52414468,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T17:37:14.671Z"",""updated_at"":""2020-01-28T22:45:37.191Z"",""retired_at"":""2020-01-28T22:45:37.175Z"",""subject_id"":37822536,""retirement_reason"":""classification_count""},"""":""3128"",""Num"":""3128"",""Image1"":""28_08_DEG_1204.JPG"",""Image2"":""28_08_DEG_1205.JPG"",""Image3"":""28_08_DEG_1206.JPG""}}",37822536
"414",21423,190465889,"claire_rockwell",1946995,"d387386e0cf6e22e1495",12161,"Workflow 1.1",6.5,"2019-11-10 18:30:10 UTC",NA,NA,"{""source"":""api"",""session"":""4ced6abb8edd2f318e33b4f4c6ab634a8d8d4cdf822720974a6162c03fa5c0fd"",""viewport"":{""width"":1244,""height"":703},""started_at"":""2019-11-10T18:30:00.470Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:68.0) Gecko/20100101 Firefox/68.0"",""utc_offset"":""18000"",""finished_at"":""2019-11-10T18:30:10.376Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":718,""clientHeight"":539,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":718,""clientHeight"":539,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":718,""clientHeight"":539,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-10T18:28:53.630Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37161814"":{""retired"":{""id"":51239497,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T15:46:21.233Z"",""updated_at"":""2019-11-10T18:30:10.876Z"",""retired_at"":""2019-11-10T18:30:10.841Z"",""subject_id"":37161814,""retirement_reason"":""classification_count""},""Num"":""5201"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""11_21_BC_002752.JPG"",""Image2"":""11_21_BC_002753.JPG"",""Image3"":""11_21_BC_002754.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""11"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37161814
"415",10156,189280972,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-03 01:20:07 UTC",NA,NA,"{""source"":""api"",""session"":""085282e1889a17203f3d86966ca037502a2796e1cb1ba99a5c7ee92d65c971ff"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-03T01:18:50.274Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-11-03T01:20:06.607Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":741,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":741,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":741,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-03T01:15:27.801Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""23"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""NOSNOWBAREGROUND"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37162501"":{""retired"":null,""Num"":""4317"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""30_22_BC_0205.JPG"",""Image2"":""30_22_BC_0206.JPG"",""Image3"":""30_22_BC_0207.JPG"",""CamModel"":""Browning"",""#CamNumber"":""30"",""#SDCardNum"":""22"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37162501
"416",6721,188819696,"barthelmess",1173819,"0fbe1f42d8e33bcc70a4",12161,"Workflow 1.1",6.5,"2019-10-30 23:02:41 UTC",NA,NA,"{""source"":""api"",""session"":""c3b6f671405e27cb7521af80d4731aef65abfe59f0bea0b453f807618db1e087"",""viewport"":{""width"":2880,""height"":1453},""started_at"":""2019-10-30T23:02:34.473Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-30T23:02:41.161Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":2000,""clientHeight"":1112,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":2000,""clientHeight"":1112,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":2000,""clientHeight"":1112,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-30T23:00:23.619Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821436"":{""retired"":null,"""":""2262"",""Num"":""2262"",""Image1"":""32_26_WF_0205.JPG"",""Image2"":""32_26_WF_0206.JPG"",""Image3"":""32_26_WF_0207.JPG""}}",37821436
